refund_id,order_item_id,refund_amount,refund_date,refund_reason
11843,266937,8.38,2026-02-12,Damaged Item
11844,186594,13.41,2026-02-12,Wrong Item
11845,188443,31.12,2026-02-12,Wrong Item
11846,174262,13.16,2026-02-12,Late Delivery
11847,117883,20.83,2026-02-12,Wrong Item
11848,11843,10.72,2026-02-12,Late Delivery
11849,286906,28.93,2026-02-12,Damaged Item
11850,114481,19.35,2026-02-12,Customer Error
11851,70492,13.94,2026-02-12,Wrong Item
11852,51210,7.85,2026-02-12,Wrong Item
11853,154784,80.09,2026-02-12,Wrong Item
11854,129345,4.51,2026-02-12,Wrong Item
11855,131148,23.77,2026-02-12,Late Delivery
11856,71539,38.55,2026-02-12,Damaged Item
11857,168044,84.58,2026-02-12,Damaged Item
11858,195098,33.01,2026-02-12,Customer Error
11859,206782,30.73,2026-02-12,Customer Error
11860,254272,38.14,2026-02-12,Damaged Item
11861,256515,16.9,2026-02-12,Damaged Item
11862,304343,5.76,2026-02-12,Customer Error
11863,186149,29.01,2026-02-12,Late Delivery
11864,255775,76.01,2026-02-12,Customer Error
11865,5249,2.39,2026-02-12,Damaged Item
11866,252228,6.75,2026-02-12,Late Delivery
11867,108276,7.06,2026-02-12,Customer Error
11868,179292,43.45,2026-02-12,Damaged Item
11869,44478,466.16,2026-02-12,Late Delivery
11870,150778,33.08,2026-02-12,Wrong Item
11871,87780,4.24,2026-02-12,Damaged Item
11872,65041,105.04,2026-02-12,Wrong Item
11873,293133,201.46,2026-02-12,Damaged Item
11874,64801,117.29,2026-02-12,Late Delivery
11875,175189,18.9,2026-02-12,Late Delivery
11876,7244,43.8,2026-02-12,Damaged Item
11877,10614,3.95,2026-02-12,Wrong Item
11878,180197,41.46,2026-02-12,Wrong Item
11879,44626,31.39,2026-02-12,Wrong Item
11880,204833,18.15,2026-02-12,Damaged Item
11881,252179,31.24,2026-02-12,Customer Error
11882,259727,18.81,2026-02-12,Customer Error
11883,74973,30.05,2026-02-12,Damaged Item
11884,166355,49.76,2026-02-12,Damaged Item
11885,217882,15.13,2026-02-12,Wrong Item
11886,150581,21.21,2026-02-12,Late Delivery
11887,151229,4.69,2026-02-12,Wrong Item
11888,169507,29.89,2026-02-12,Customer Error
11889,218517,15.42,2026-02-12,Late Delivery
11890,106577,12.19,2026-02-12,Late Delivery
11891,207398,22.89,2026-02-12,Late Delivery
11892,65203,5.31,2026-02-12,Damaged Item
11893,297169,16.06,2026-02-12,Customer Error
11894,57165,22.35,2026-02-12,Damaged Item
11895,234954,27.49,2026-02-12,Wrong Item
11896,165135,30.95,2026-02-12,Customer Error
11897,76345,13.62,2026-02-12,Damaged Item
11898,238086,38.49,2026-02-12,Wrong Item
11899,225239,6.97,2026-02-12,Customer Error
11900,142257,14.96,2026-02-12,Late Delivery
11901,63895,38.8,2026-02-12,Late Delivery
11902,287941,90.66,2026-02-12,Customer Error
11903,10836,46.65,2026-02-12,Customer Error
11904,12434,27.36,2026-02-12,Customer Error
11905,211374,19.12,2026-02-12,Customer Error
11906,6447,17.17,2026-02-12,Customer Error
11907,111525,8.48,2026-02-12,Wrong Item
11908,271865,19.63,2026-02-12,Late Delivery
11909,55579,15.9,2026-02-12,Wrong Item
11910,68275,8.13,2026-02-12,Customer Error
11911,221170,12.7,2026-02-12,Customer Error
11912,96167,14.64,2026-02-12,Wrong Item
11913,145680,73.6,2026-02-12,Damaged Item
11914,84316,13.07,2026-02-12,Damaged Item
11915,216030,15.99,2026-02-12,Late Delivery
11916,39284,16.56,2026-02-12,Wrong Item
11917,299482,79.75,2026-02-12,Late Delivery
11918,219568,2.68,2026-02-12,Damaged Item
11919,255993,45.15,2026-02-12,Late Delivery
11920,89103,21.44,2026-02-12,Customer Error
11921,47423,30.49,2026-02-12,Wrong Item
11922,183412,65.76,2026-02-12,Damaged Item
11923,31951,34.49,2026-02-12,Late Delivery
11924,177294,12.94,2026-02-12,Late Delivery
11925,228541,227.08,2026-02-12,Late Delivery
11926,12252,57.79,2026-02-12,Late Delivery
11927,222806,13.51,2026-02-12,Late Delivery
11928,265468,9.67,2026-02-12,Damaged Item
11929,203774,10.45,2026-02-12,Customer Error
11930,82941,47.69,2026-02-12,Late Delivery
11931,97199,14.11,2026-02-12,Late Delivery
11932,124360,16.24,2026-02-12,Damaged Item
11933,184116,31.78,2026-02-12,Late Delivery
11934,101127,22.26,2026-02-12,Damaged Item
11935,13389,32.45,2026-02-12,Wrong Item
11936,272346,34.57,2026-02-12,Late Delivery
11937,8085,15.39,2026-02-12,Late Delivery
11938,151166,53.65,2026-02-12,Wrong Item
11939,185149,51.77,2026-02-12,Damaged Item
11940,126780,139.27,2026-02-12,Customer Error
11941,235702,248.99,2026-02-12,Wrong Item
11942,11995,2.43,2026-02-12,Customer Error
11943,159726,15.28,2026-02-12,Wrong Item
11944,40394,4.05,2026-02-12,Customer Error
11945,212710,17.67,2026-02-12,Late Delivery
11946,86714,56.26,2026-02-12,Damaged Item
11947,173715,2.49,2026-02-12,Late Delivery
11948,260335,15.0,2026-02-12,Damaged Item
11949,75587,61.1,2026-02-12,Wrong Item
11950,31386,3.75,2026-02-12,Late Delivery
11951,181512,4.81,2026-02-12,Damaged Item
11952,170155,4.48,2026-02-12,Customer Error
11953,109787,136.98,2026-02-12,Customer Error
11954,136152,20.79,2026-02-12,Damaged Item
11955,262045,8.92,2026-02-12,Customer Error
11956,167646,15.45,2026-02-12,Customer Error
11957,186255,10.9,2026-02-12,Wrong Item
11958,28058,25.99,2026-02-12,Wrong Item
11959,115221,4.84,2026-02-12,Customer Error
11960,216706,22.08,2026-02-12,Damaged Item
11961,131255,29.21,2026-02-12,Damaged Item
11962,227048,26.59,2026-02-12,Customer Error
11963,146512,33.74,2026-02-12,Late Delivery
11964,243673,59.54,2026-02-12,Damaged Item
11965,18,24.48,2026-02-12,Damaged Item
11966,76026,10.93,2026-02-12,Wrong Item
11967,245340,13.26,2026-02-12,Late Delivery
11968,284779,28.11,2026-02-12,Customer Error
11969,143575,0.0,2026-02-12,Damaged Item
11970,42087,1.31,2026-02-12,Customer Error
11971,115003,87.79,2026-02-12,Customer Error
11972,162800,7.43,2026-02-12,Wrong Item
11973,152677,21.48,2026-02-12,Customer Error
11974,154473,6.29,2026-02-12,Wrong Item
11975,259827,49.16,2026-02-12,Customer Error
11976,43485,22.52,2026-02-12,Wrong Item
11977,53906,91.09,2026-02-12,Damaged Item
11978,56319,5.2,2026-02-12,Wrong Item
11979,277282,15.36,2026-02-12,Damaged Item
11980,139668,20.98,2026-02-12,Customer Error
11981,139882,9.2,2026-02-12,Wrong Item
11982,135240,7.16,2026-02-12,Wrong Item
11983,268570,2.59,2026-02-12,Wrong Item
11984,168789,16.83,2026-02-12,Late Delivery
11985,134016,9.12,2026-02-12,Wrong Item
11986,62048,7.9,2026-02-12,Damaged Item
11987,209826,6.7,2026-02-12,Late Delivery
11988,122680,9.46,2026-02-12,Wrong Item
11989,186204,9.15,2026-02-12,Customer Error
11990,240896,31.47,2026-02-12,Customer Error
11991,4075,52.25,2026-02-12,Wrong Item
11992,92633,4.03,2026-02-12,Damaged Item
11993,58255,43.76,2026-02-12,Customer Error
11994,88275,183.29,2026-02-12,Customer Error
11995,67677,56.11,2026-02-12,Wrong Item
11996,61796,4.72,2026-02-12,Customer Error
11997,52964,64.36,2026-02-12,Damaged Item
11998,245857,78.64,2026-02-12,Customer Error
11999,35903,28.5,2026-02-12,Late Delivery
12000,83253,20.43,2026-02-12,Late Delivery
12001,105465,3.76,2026-02-12,Damaged Item
12002,243485,24.01,2026-02-12,Late Delivery
12003,267999,18.22,2026-02-12,Damaged Item
12004,97782,67.07,2026-02-12,Damaged Item
12005,247058,26.83,2026-02-12,Wrong Item
12006,228041,34.89,2026-02-12,Late Delivery
12007,199100,9.52,2026-02-12,Wrong Item
12008,257444,17.66,2026-02-12,Customer Error
12009,299480,61.34,2026-02-12,Damaged Item
12010,6889,75.27,2026-02-12,Damaged Item
12011,127705,38.57,2026-02-12,Customer Error
12012,270570,15.15,2026-02-12,Damaged Item
12013,32465,80.45,2026-02-12,Late Delivery
12014,107216,14.23,2026-02-12,Late Delivery
12015,7237,5.09,2026-02-12,Wrong Item
12016,238457,36.81,2026-02-12,Customer Error
12017,261261,111.12,2026-02-12,Damaged Item
12018,3414,39.17,2026-02-12,Wrong Item
12019,29092,11.7,2026-02-12,Damaged Item
12020,241313,23.47,2026-02-12,Damaged Item
12021,158150,7.55,2026-02-12,Late Delivery
12022,303320,12.02,2026-02-12,Customer Error
12023,13081,23.01,2026-02-12,Late Delivery
12024,70865,14.45,2026-02-12,Late Delivery
12025,94564,88.05,2026-02-12,Damaged Item
12026,111445,19.53,2026-02-12,Damaged Item
12027,253312,158.05,2026-02-12,Wrong Item
12028,123329,31.63,2026-02-12,Wrong Item
12029,140760,5.47,2026-02-12,Late Delivery
12030,96599,12.11,2026-02-12,Damaged Item
12031,12685,17.57,2026-02-12,Customer Error
12032,219412,23.7,2026-02-12,Late Delivery
12033,123808,29.62,2026-02-12,Damaged Item
12034,208954,71.45,2026-02-12,Wrong Item
12035,144574,8.19,2026-02-12,Wrong Item
12036,88572,77.91,2026-02-12,Customer Error
12037,32479,30.36,2026-02-12,Customer Error
12038,290184,8.57,2026-02-12,Wrong Item
12039,251462,31.02,2026-02-12,Customer Error
12040,18564,17.27,2026-02-12,Customer Error
12041,172791,11.54,2026-02-12,Late Delivery
12042,123318,20.22,2026-02-12,Customer Error
12043,91986,109.18,2026-02-12,Customer Error
12044,136541,29.91,2026-02-12,Wrong Item
12045,62680,24.97,2026-02-12,Late Delivery
12046,129839,50.86,2026-02-12,Late Delivery
12047,298666,62.92,2026-02-12,Customer Error
12048,65932,1.64,2026-02-12,Late Delivery
12049,286420,21.13,2026-02-12,Customer Error
12050,174861,2.86,2026-02-12,Wrong Item
12051,96700,2.63,2026-02-12,Damaged Item
12052,264783,16.94,2026-02-12,Late Delivery
12053,284345,23.26,2026-02-12,Damaged Item
12054,71711,10.85,2026-02-12,Customer Error
12055,160370,69.61,2026-02-12,Wrong Item
12056,274173,20.96,2026-02-12,Wrong Item
12057,106006,106.87,2026-02-12,Customer Error
12058,105289,33.11,2026-02-12,Wrong Item
12059,12140,36.22,2026-02-12,Wrong Item
12060,232423,3.5,2026-02-12,Damaged Item
12061,209032,21.54,2026-02-12,Late Delivery
12062,224869,38.75,2026-02-12,Damaged Item
12063,231090,7.65,2026-02-12,Damaged Item
12064,40513,117.04,2026-02-12,Wrong Item
12065,123164,33.7,2026-02-12,Customer Error
12066,216628,28.49,2026-02-12,Late Delivery
12067,241493,8.22,2026-02-12,Late Delivery
12068,281595,64.13,2026-02-12,Late Delivery
12069,143192,23.63,2026-02-12,Wrong Item
12070,272278,8.98,2026-02-12,Late Delivery
12071,98323,4.03,2026-02-12,Wrong Item
12072,188433,6.23,2026-02-12,Late Delivery
12073,276629,19.39,2026-02-12,Damaged Item
12074,296707,7.38,2026-02-12,Customer Error
12075,185348,38.44,2026-02-12,Wrong Item
12076,257841,13.89,2026-02-12,Damaged Item
12077,25010,58.86,2026-02-12,Late Delivery
12078,287708,15.54,2026-02-12,Damaged Item
12079,236447,5.8,2026-02-12,Damaged Item
12080,140370,29.75,2026-02-12,Damaged Item
12081,140823,45.59,2026-02-12,Wrong Item
12082,224335,5.17,2026-02-12,Damaged Item
12083,183527,11.69,2026-02-12,Wrong Item
12084,210111,24.65,2026-02-12,Damaged Item
12085,75540,93.22,2026-02-12,Wrong Item
12086,256310,270.29,2026-02-12,Wrong Item
12087,50213,12.56,2026-02-12,Damaged Item
12088,152250,269.98,2026-02-12,Customer Error
12089,299181,58.48,2026-02-12,Wrong Item
12090,213924,11.25,2026-02-12,Late Delivery
12091,26598,178.2,2026-02-12,Wrong Item
12092,147530,10.65,2026-02-12,Late Delivery
12093,265461,46.33,2026-02-12,Damaged Item
12094,45421,15.33,2026-02-12,Wrong Item
12095,227239,16.17,2026-02-12,Late Delivery
12096,33503,40.16,2026-02-12,Damaged Item
12097,1818,27.24,2026-02-12,Customer Error
12098,17779,58.86,2026-02-12,Customer Error
12099,111750,47.01,2026-02-12,Late Delivery
12100,207592,8.12,2026-02-12,Late Delivery
12101,74280,16.38,2026-02-12,Damaged Item
12102,32003,3.96,2026-02-12,Late Delivery
12103,273017,6.55,2026-02-12,Customer Error
12104,295159,23.16,2026-02-12,Late Delivery
12105,170699,12.54,2026-02-12,Wrong Item
12106,297972,10.37,2026-02-12,Late Delivery
12107,583,15.66,2026-02-12,Damaged Item
12108,138463,8.43,2026-02-12,Damaged Item
12109,79539,9.26,2026-02-12,Wrong Item
12110,97532,9.85,2026-02-12,Damaged Item
12111,239241,5.43,2026-02-12,Damaged Item
12112,280523,11.32,2026-02-12,Damaged Item
12113,89293,3.53,2026-02-12,Wrong Item
12114,95115,9.02,2026-02-12,Wrong Item
12115,57283,4.58,2026-02-12,Damaged Item
12116,218280,92.76,2026-02-12,Damaged Item
12117,128201,4.34,2026-02-12,Wrong Item
12118,111488,55.54,2026-02-12,Customer Error
12119,250649,21.47,2026-02-12,Late Delivery
12120,175086,22.26,2026-02-12,Damaged Item
12121,182198,12.28,2026-02-12,Late Delivery
12122,44240,3.51,2026-02-12,Damaged Item
12123,284743,4.95,2026-02-12,Damaged Item
12124,218057,17.36,2026-02-12,Customer Error
12125,97683,199.49,2026-02-12,Late Delivery
12126,287149,17.54,2026-02-12,Wrong Item
12127,145845,6.34,2026-02-12,Customer Error
12128,298122,21.26,2026-02-12,Customer Error
12129,203,3.06,2026-02-12,Late Delivery
12130,42426,91.23,2026-02-12,Customer Error
12131,6497,9.33,2026-02-12,Wrong Item
12132,8004,45.89,2026-02-12,Damaged Item
12133,270073,11.5,2026-02-12,Late Delivery
12134,212724,9.94,2026-02-12,Wrong Item
12135,300982,31.9,2026-02-12,Late Delivery
12136,64301,33.79,2026-02-12,Damaged Item
12137,183935,22.73,2026-02-12,Customer Error
12138,182737,99.32,2026-02-12,Customer Error
12139,132141,8.53,2026-02-12,Damaged Item
12140,205749,60.42,2026-02-12,Damaged Item
12141,188030,6.56,2026-02-12,Late Delivery
12142,165451,32.25,2026-02-12,Damaged Item
12143,21298,2.25,2026-02-12,Wrong Item
12144,268228,93.88,2026-02-12,Wrong Item
12145,238350,58.82,2026-02-12,Damaged Item
12146,227328,38.29,2026-02-12,Wrong Item
12147,257276,16.78,2026-02-12,Late Delivery
12148,232893,20.07,2026-02-12,Wrong Item
12149,169424,7.0,2026-02-12,Damaged Item
12150,294642,17.91,2026-02-12,Late Delivery
12151,178104,14.88,2026-02-12,Damaged Item
12152,232750,21.01,2026-02-12,Customer Error
12153,162352,114.29,2026-02-12,Wrong Item
12154,294978,81.82,2026-02-12,Late Delivery
12155,25040,25.87,2026-02-12,Wrong Item
12156,15670,37.87,2026-02-12,Wrong Item
12157,201476,14.98,2026-02-12,Customer Error
12158,124722,8.57,2026-02-12,Damaged Item
12159,32676,15.29,2026-02-12,Late Delivery
12160,76709,66.96,2026-02-12,Wrong Item
12161,28760,25.69,2026-02-12,Customer Error
12162,70801,23.99,2026-02-12,Wrong Item
12163,173053,20.34,2026-02-12,Customer Error
12164,303093,8.02,2026-02-12,Late Delivery
12165,119119,82.03,2026-02-12,Wrong Item
12166,115357,59.94,2026-02-12,Wrong Item
12167,231777,1.01,2026-02-12,Damaged Item
12168,161767,18.8,2026-02-12,Late Delivery
12169,264573,55.36,2026-02-12,Damaged Item
12170,150946,45.91,2026-02-12,Late Delivery
12171,204729,4.01,2026-02-12,Damaged Item
12172,288429,7.78,2026-02-12,Customer Error
12173,92431,9.07,2026-02-12,Wrong Item
12174,242442,14.95,2026-02-12,Customer Error
12175,128468,17.06,2026-02-12,Wrong Item
12176,127465,8.52,2026-02-12,Customer Error
12177,16787,13.24,2026-02-12,Late Delivery
12178,238827,35.37,2026-02-12,Damaged Item
12179,77597,49.41,2026-02-12,Damaged Item
12180,72519,31.22,2026-02-12,Damaged Item
12181,212808,7.18,2026-02-12,Wrong Item
12182,198326,0.0,2026-02-12,Damaged Item
12183,41020,41.16,2026-02-12,Customer Error
12184,37967,5.64,2026-02-12,Late Delivery
12185,224281,112.44,2026-02-12,Customer Error
12186,177051,35.56,2026-02-12,Late Delivery
12187,36840,56.01,2026-02-12,Late Delivery
12188,88724,53.26,2026-02-12,Customer Error
12189,173563,32.69,2026-02-12,Damaged Item
12190,207808,30.95,2026-02-12,Customer Error
12191,49334,9.39,2026-02-12,Customer Error
12192,108871,19.67,2026-02-12,Late Delivery
12193,202709,8.71,2026-02-12,Late Delivery
12194,131342,42.37,2026-02-12,Wrong Item
12195,286639,5.41,2026-02-12,Wrong Item
12196,127477,5.79,2026-02-12,Wrong Item
12197,61148,4.29,2026-02-12,Late Delivery
12198,203429,9.76,2026-02-12,Wrong Item
12199,97934,5.31,2026-02-12,Damaged Item
12200,299199,22.6,2026-02-12,Late Delivery
12201,129771,39.06,2026-02-12,Late Delivery
12202,24644,39.63,2026-02-12,Wrong Item
12203,113602,15.38,2026-02-12,Late Delivery
12204,131538,64.06,2026-02-12,Late Delivery
12205,277800,44.31,2026-02-12,Customer Error
12206,209701,10.61,2026-02-12,Damaged Item
12207,249438,17.54,2026-02-12,Customer Error
12208,136883,17.27,2026-02-12,Late Delivery
12209,130300,89.07,2026-02-12,Wrong Item
12210,133893,46.65,2026-02-12,Customer Error
12211,4827,48.54,2026-02-12,Wrong Item
12212,262443,7.08,2026-02-12,Wrong Item
12213,241299,11.62,2026-02-12,Late Delivery
12214,204379,32.01,2026-02-12,Late Delivery
12215,94447,50.49,2026-02-12,Wrong Item
12216,254661,59.01,2026-02-12,Damaged Item
12217,15147,265.99,2026-02-12,Late Delivery
12218,205901,42.97,2026-02-12,Late Delivery
12219,59837,35.12,2026-02-12,Customer Error
12220,73821,16.35,2026-02-12,Customer Error
12221,161010,122.09,2026-02-12,Customer Error
12222,176426,9.24,2026-02-12,Wrong Item
12223,90634,9.74,2026-02-12,Wrong Item
12224,253587,20.74,2026-02-12,Damaged Item
12225,25629,89.26,2026-02-12,Damaged Item
12226,145484,7.76,2026-02-12,Damaged Item
12227,143345,43.28,2026-02-12,Wrong Item
12228,65059,66.19,2026-02-12,Late Delivery
12229,146086,7.19,2026-02-12,Wrong Item
12230,37487,41.27,2026-02-12,Wrong Item
12231,195350,38.26,2026-02-12,Late Delivery
12232,86852,23.59,2026-02-12,Customer Error
12233,97539,42.82,2026-02-12,Customer Error
12234,234888,122.89,2026-02-12,Late Delivery
12235,230209,34.21,2026-02-12,Damaged Item
12236,1938,15.91,2026-02-12,Wrong Item
12237,27206,10.87,2026-02-12,Late Delivery
12238,94070,7.51,2026-02-12,Customer Error
12239,174074,15.52,2026-02-12,Late Delivery
12240,163374,35.76,2026-02-12,Wrong Item
12241,88509,13.15,2026-02-12,Customer Error
12242,237803,3.46,2026-02-12,Wrong Item
12243,12668,61.3,2026-02-12,Customer Error
12244,138555,17.32,2026-02-12,Late Delivery
12245,99183,22.41,2026-02-12,Damaged Item
12246,276608,154.95,2026-02-12,Wrong Item
12247,241538,26.18,2026-02-12,Damaged Item
12248,167003,174.89,2026-02-12,Late Delivery
12249,46207,8.01,2026-02-12,Wrong Item
12250,128257,40.43,2026-02-12,Customer Error
12251,175175,19.94,2026-02-12,Damaged Item
12252,268252,177.74,2026-02-12,Customer Error
12253,93271,58.14,2026-02-12,Wrong Item
12254,49812,3.0,2026-02-12,Late Delivery
12255,232176,4.61,2026-02-12,Damaged Item
12256,199375,7.08,2026-02-12,Customer Error
12257,253185,42.9,2026-02-12,Late Delivery
12258,15615,56.65,2026-02-12,Customer Error
12259,69671,71.17,2026-02-12,Wrong Item
12260,230530,9.96,2026-02-12,Late Delivery
12261,175337,95.52,2026-02-12,Customer Error
12262,214110,42.51,2026-02-12,Wrong Item
12263,148359,7.98,2026-02-12,Damaged Item
12264,36858,51.39,2026-02-12,Customer Error
12265,98388,7.96,2026-02-12,Damaged Item
12266,190309,68.96,2026-02-12,Wrong Item
12267,300358,6.6,2026-02-12,Customer Error
12268,270496,15.14,2026-02-12,Damaged Item
12269,247120,1.11,2026-02-12,Wrong Item
12270,166302,3.47,2026-02-12,Wrong Item
12271,71353,88.5,2026-02-12,Customer Error
12272,111258,50.9,2026-02-12,Wrong Item
12273,88410,96.45,2026-02-12,Wrong Item
12274,18071,12.16,2026-02-12,Customer Error
12275,83465,6.11,2026-02-12,Damaged Item
12276,93562,152.56,2026-02-12,Damaged Item
12277,241225,36.21,2026-02-12,Customer Error
12278,34414,50.92,2026-02-12,Late Delivery
12279,150004,8.15,2026-02-12,Late Delivery
12280,51617,67.48,2026-02-12,Wrong Item
12281,176214,77.55,2026-02-12,Wrong Item
12282,278269,4.17,2026-02-12,Customer Error
12283,230686,111.61,2026-02-12,Customer Error
12284,259957,39.25,2026-02-12,Wrong Item
12285,117160,4.7,2026-02-12,Wrong Item
12286,76004,11.39,2026-02-12,Customer Error
12287,248730,8.7,2026-02-12,Damaged Item
12288,76153,29.27,2026-02-12,Damaged Item
12289,158465,6.4,2026-02-12,Late Delivery
12290,251235,74.61,2026-02-12,Wrong Item
12291,249720,24.85,2026-02-12,Damaged Item
12292,261079,43.65,2026-02-12,Damaged Item
12293,172210,67.64,2026-02-12,Damaged Item
12294,114051,45.44,2026-02-12,Wrong Item
12295,25387,17.35,2026-02-12,Wrong Item
12296,35603,43.03,2026-02-12,Customer Error
12297,41363,71.49,2026-02-12,Late Delivery
12298,107538,9.11,2026-02-12,Late Delivery
12299,47356,11.44,2026-02-12,Damaged Item
12300,160871,23.2,2026-02-12,Wrong Item
12301,3867,32.12,2026-02-12,Damaged Item
12302,133887,12.13,2026-02-12,Wrong Item
12303,78242,45.11,2026-02-12,Late Delivery
12304,186960,21.99,2026-02-12,Wrong Item
12305,2034,6.74,2026-02-12,Wrong Item
12306,84631,1.87,2026-02-12,Wrong Item
12307,85095,12.65,2026-02-12,Late Delivery
12308,168157,11.86,2026-02-12,Damaged Item
12309,231613,21.76,2026-02-12,Customer Error
12310,133349,9.07,2026-02-12,Customer Error
12311,142122,22.13,2026-02-12,Wrong Item
12312,65141,8.93,2026-02-12,Wrong Item
12313,182546,21.93,2026-02-12,Late Delivery
12314,65649,28.95,2026-02-12,Customer Error
12315,54848,10.94,2026-02-12,Damaged Item
12316,254222,109.55,2026-02-12,Wrong Item
12317,100509,34.2,2026-02-12,Customer Error
12318,260853,5.12,2026-02-12,Wrong Item
12319,157679,58.79,2026-02-12,Damaged Item
12320,110346,21.94,2026-02-12,Wrong Item
12321,281286,39.75,2026-02-12,Customer Error
12322,159554,10.25,2026-02-12,Wrong Item
12323,240235,34.24,2026-02-12,Late Delivery
12324,169854,11.61,2026-02-12,Late Delivery
12325,270803,15.09,2026-02-12,Late Delivery
12326,204382,6.84,2026-02-12,Damaged Item
12327,200143,36.92,2026-02-12,Customer Error
12328,298594,5.68,2026-02-12,Wrong Item
12329,34796,12.63,2026-02-12,Late Delivery
12330,80915,17.76,2026-02-12,Wrong Item
12331,72341,18.43,2026-02-12,Late Delivery
12332,246123,126.49,2026-02-12,Damaged Item
12333,36310,18.42,2026-02-12,Late Delivery
12334,227039,22.65,2026-02-12,Customer Error
12335,71182,22.94,2026-02-12,Wrong Item
12336,119729,9.77,2026-02-12,Customer Error
12337,97228,2.6,2026-02-12,Customer Error
12338,213270,3.1,2026-02-12,Late Delivery
12339,104075,14.42,2026-02-12,Late Delivery
12340,261024,13.89,2026-02-12,Late Delivery
12341,234748,9.49,2026-02-12,Customer Error
12342,218961,18.11,2026-02-12,Customer Error
12343,200562,29.29,2026-02-12,Wrong Item
12344,193018,24.34,2026-02-12,Customer Error
12345,226138,2.91,2026-02-12,Customer Error
12346,80385,58.11,2026-02-12,Damaged Item
12347,257469,2.12,2026-02-12,Damaged Item
12348,118428,5.54,2026-02-12,Wrong Item
12349,228825,63.48,2026-02-12,Damaged Item
12350,35154,35.08,2026-02-12,Late Delivery
12351,299241,38.39,2026-02-12,Late Delivery
12352,134109,7.44,2026-02-12,Customer Error
12353,218421,22.19,2026-02-12,Customer Error
12354,15079,22.54,2026-02-12,Late Delivery
12355,204,397.5,2026-02-12,Late Delivery
12356,273248,23.37,2026-02-12,Wrong Item
12357,248347,32.69,2026-02-12,Late Delivery
12358,235881,64.08,2026-02-12,Customer Error
12359,168476,68.83,2026-02-12,Damaged Item
12360,58614,25.16,2026-02-12,Wrong Item
12361,175144,5.18,2026-02-12,Damaged Item
12362,233545,11.51,2026-02-12,Customer Error
12363,6852,44.36,2026-02-12,Damaged Item
12364,209549,57.87,2026-02-12,Damaged Item
12365,222627,19.67,2026-02-12,Wrong Item
12366,3048,50.83,2026-02-12,Damaged Item
12367,163234,92.71,2026-02-12,Wrong Item
12368,290057,31.74,2026-02-12,Damaged Item
12369,36254,21.82,2026-02-12,Late Delivery
12370,273465,6.08,2026-02-12,Late Delivery
12371,187872,27.76,2026-02-12,Customer Error
12372,158371,56.08,2026-02-12,Damaged Item
12373,116789,8.63,2026-02-12,Late Delivery
12374,217181,56.62,2026-02-12,Customer Error
12375,1482,41.01,2026-02-12,Late Delivery
12376,55672,24.99,2026-02-12,Wrong Item
12377,143342,6.53,2026-02-12,Late Delivery
12378,257779,4.72,2026-02-12,Customer Error
12379,58560,17.7,2026-02-12,Customer Error
12380,268902,7.38,2026-02-12,Late Delivery
12381,3932,36.34,2026-02-12,Customer Error
12382,140607,37.32,2026-02-12,Late Delivery
12383,178455,43.07,2026-02-12,Damaged Item
12384,187807,50.68,2026-02-12,Damaged Item
12385,179546,84.41,2026-02-12,Customer Error
12386,62521,4.81,2026-02-12,Damaged Item
12387,62359,3.55,2026-02-12,Wrong Item
12388,70253,5.75,2026-02-12,Customer Error
12389,79426,15.69,2026-02-12,Customer Error
12390,84755,18.24,2026-02-12,Late Delivery
12391,196617,199.43,2026-02-12,Wrong Item
12392,77525,21.81,2026-02-12,Damaged Item
12393,51711,12.84,2026-02-12,Late Delivery
12394,79371,9.36,2026-02-12,Wrong Item
12395,27874,3.04,2026-02-12,Wrong Item
12396,164218,68.47,2026-02-12,Late Delivery
12397,178560,22.72,2026-02-12,Customer Error
12398,12893,4.35,2026-02-12,Late Delivery
12399,284536,7.74,2026-02-12,Wrong Item
12400,226045,4.06,2026-02-12,Late Delivery
12401,245351,24.68,2026-02-12,Damaged Item
12402,301436,13.41,2026-02-12,Damaged Item
12403,237016,59.23,2026-02-12,Wrong Item
12404,82122,15.95,2026-02-12,Customer Error
12405,303308,10.5,2026-02-12,Customer Error
12406,130144,86.05,2026-02-12,Damaged Item
12407,167291,10.21,2026-02-12,Late Delivery
12408,160954,9.66,2026-02-12,Late Delivery
12409,28986,159.72,2026-02-12,Wrong Item
12410,216454,59.51,2026-02-12,Late Delivery
12411,260642,69.13,2026-02-12,Wrong Item
12412,222297,3.88,2026-02-12,Late Delivery
12413,243562,20.84,2026-02-12,Wrong Item
12414,217561,41.94,2026-02-12,Customer Error
12415,261065,58.08,2026-02-12,Late Delivery
12416,124941,61.34,2026-02-12,Late Delivery
12417,90841,12.82,2026-02-12,Wrong Item
12418,71550,287.41,2026-02-12,Wrong Item
12419,113178,2.07,2026-02-12,Wrong Item
12420,11037,30.31,2026-02-12,Late Delivery
12421,107163,1.18,2026-02-12,Customer Error
12422,273573,50.23,2026-02-12,Wrong Item
12423,19426,13.58,2026-02-12,Wrong Item
12424,220343,19.98,2026-02-12,Damaged Item
12425,49530,17.2,2026-02-12,Damaged Item
12426,268963,41.58,2026-02-12,Damaged Item
12427,237117,12.38,2026-02-12,Customer Error
12428,237261,31.82,2026-02-12,Late Delivery
12429,206673,74.7,2026-02-12,Damaged Item
12430,290226,7.34,2026-02-12,Damaged Item
